14/03/2024;3:49:48;1.89;94.80;19.01;19;22.53;26;-56;Ok
14/03/2024;3:52:44;1.86;94.80;23.23;10;27.36;11;-56;Ok
14/03/2024;3:55:41;1.86;94.80;21.93;17;24.14;10;-56;Ok
14/03/2024;3:58:34;1.83;-1.00;16.96;22;19.31;23;-56;Ok
14/03/2024;4:00:34;1.83;94.80;20.92;15;22.53;9;-56;Ok
14/03/2024;4:02:47;1.83;94.90;19.71;20;20.92;31;-55;Ok
14/03/2024;4:05:28;1.83;94.90;16.58;21;17.70;27;-56;Ok
14/03/2024;4:06:27;1.83;94.90;15.69;26;16.09;25;-56;Ok
14/03/2024;4:09:23;1.86;95.00;16.90;25;19.31;31;-55;Ok
14/03/2024;4:10:22;1.89;95.00;19.11;29;20.92;31;-56;Ok
14/03/2024;4:11:21;1.94;95.00;18.35;17;19.31;15;-55;Ok
14/03/2024;4:14:12;2.02;-1.00;18.45;28;20.92;19;-56;Ok
14/03/2024;4:16:15;2.06;95.20;20.38;29;24.14;30;-55;Ok
14/03/2024;4:17:28;2.11;95.20;17.30;30;19.31;35;-56;Ok
14/03/2024;4:20:10;2.11;95.00;17.70;33;20.92;39;-56;Ok
14/03/2024;4:22:10;2.17;95.00;16.90;28;17.70;33;-56;Ok
14/03/2024;4:24:16;2.17;95.00;13.28;36;14.48;41;-55;Ok
14/03/2024;4:26:02;2.17;94.80;14.48;26;16.09;27;-56;Ok
14/03/2024;4:28:00;2.17;94.80;15.83;43;17.70;39;-55;Ok
14/03/2024;4:30:41;2.17;-1.00;14.81;43;19.31;53;-55;Ok
14/03/2024;4:32:53;2.22;94.80;15.34;40;19.31;53;-55;Ok
14/03/2024;4:35:50;2.28;94.80;18.51;37;20.92;46;-55;Ok
14/03/2024;4:37:03;2.28;94.80;16.09;34;16.09;29;-55;Ok
14/03/2024;4:38:46;2.29;94.80;16.29;39;19.31;47;-55;Ok
14/03/2024;4:39:45;2.33;94.70;15.45;47;17.70;39;-55;Ok
14/03/2024;4:42:41;2.33;94.70;15.69;37;19.31;42;-55;Ok
14/03/2024;4:44:38;2.33;94.70;13.88;34;16.09;45;-55;Ok
14/03/2024;4:47:35;2.33;94.70;13.88;32;17.70;35;-55;Ok
14/03/2024;4:49:32;2.33;94.70;14.70;28;17.70;29;-55;Ok
14/03/2024;4:50:46;2.39;94.80;14.48;39;14.48;34;-55;Ok
14/03/2024;4:52:40;2.39;94.80;13.68;38;14.48;31;-55;Ok
14/03/2024;4:54:26;2.39;94.70;15.45;39;17.70;41;-55;Ok
14/03/2024;4:56:24;2.39;94.70;14.22;42;16.09;41;-55;Ok
14/03/2024;4:58:21;2.39;94.70;12.44;33;14.48;38;-55;Ok
14/03/2024;5:00:33;2.44;94.70;10.06;35;11.27;37;-55;Ok
14/03/2024;5:02:16;2.39;94.70;10.30;30;11.27;29;-55;Ok
14/03/2024;5:04:14;2.44;94.70;11.91;27;14.48;29;-55;Ok
14/03/2024;5:07:10;2.43;94.60;12.23;25;14.48;29;-55;Ok
14/03/2024;5:09:07;2.39;94.50;11.53;33;12.87;30;-56;Ok
14/03/2024;5:10:09;2.39;94.70;12.87;26;12.87;23;-55;Ok
14/03/2024;5:12:04;2.33;94.50;12.66;28;14.48;33;-55;Ok
14/03/2024;5:14:01;2.22;94.50;13.20;43;14.48;41;-55;Ok
14/03/2024;5:15:59;2.22;94.60;10.94;28;12.87;39;-55;Ok
14/03/2024;5:17:56;2.17;94.60;17.97;35;20.92;43;-55;Ok
14/03/2024;5:19:57;2.11;94.40;18.51;33;19.31;39;-55;Ok
14/03/2024;5:21:51;2.08;94.60;18.78;35;20.92;35;-55;Ok
14/03/2024;5:24:00;2.08;94.70;19.77;37;22.53;45;-54;Ok
14/03/2024;5:25:46;2.06;94.80;18.28;32;22.53;47;-55;Ok
14/03/2024;5:28:25;2.06;-1.00;15.61;32;17.70;37;-55;Ok
14/03/2024;5:30:40;2.06;95.10;16.80;35;19.31;45;-55;Ok
14/03/2024;5:32:37;2.04;95.20;18.78;34;22.53;30;-56;Ok
14/03/2024;5:34:50;2.00;95.00;19.85;43;20.92;49;-56;Ok
14/03/2024;5:36:33;2.00;95.10;23.42;38;25.75;35;-56;Ok
14/03/2024;5:38:42;2.00;95.20;18.71;36;20.92;42;-56;Ok
14/03/2024;5:40:28;2.00;95.20;19.79;36;22.53;37;-56;Ok
14/03/2024;5:42:28;2.00;95.30;17.70;39;17.70;38;-57;Ok
14/03/2024;5:43:38;2.00;95.50;21.73;44;24.14;45;-56;Ok
14/03/2024;5:46:20;1.97;95.50;20.72;33;24.14;38;-57;Ok
14/03/2024;5:48:18;1.94;95.50;15.89;33;17.70;42;-57;Ok
14/03/2024;5:50:18;1.89;95.60;18.51;46;19.31;43;-57;Ok
14/03/2024;5:51:17;1.89;95.60;16.90;49;17.70;50;-57;Ok
14/03/2024;5:53:11;1.83;95.60;15.45;39;17.70;35;-57;Ok
14/03/2024;5:55:09;1.83;95.70;18.16;39;20.92;43;-57;Ok
14/03/2024;5:57:06;1.83;95.70;17.43;44;20.92;50;-57;Ok
14/03/2024;6:00:03;1.89;95.70;14.36;34;17.70;34;-57;Ok
14/03/2024;6:02:03;1.89;95.70;16.09;11;17.70;13;-58;Ok
14/03/2024;6:03:02;1.94;95.80;18.51;41;19.31;35;-58;Ok
14/03/2024;6:04:56;1.93;95.60;15.83;35;17.70;53;-59;Ok
14/03/2024;6:07:09;1.89;95.70;16.74;42;17.70;43;-58;Ok
14/03/2024;6:08:51;1.89;95.70;16.09;32;19.31;30;-59;Ok
14/03/2024;6:10:49;1.89;95.60;19.31;35;20.92;43;-59;Ok
14/03/2024;6:12:02;1.94;95.80;12.07;14;12.87;15;-60;Ok
14/03/2024;6:14:44;1.83;95.70;13.48;34;16.09;38;-60;Ok
14/03/2024;6:15:43;1.83;95.70;17.30;44;17.70;41;-59;Ok
14/03/2024;6:16:53;1.83;95.70;17.70;40;19.31;39;-59;Ok
14/03/2024;6:18:42;1.89;95.70;16.09;42;16.09;33;-59;Ok
14/03/2024;6:20:36;1.83;95.80;14.48;34;17.70;33;-59;Ok
14/03/2024;6:22:37;1.89;95.70;13.68;52;14.48;51;-58;Ok
14/03/2024;6:24:32;1.86;95.70;16.09;39;19.31;50;-60;Ok
14/03/2024;6:26:44;1.83;95.50;17.70;46;17.70;43;-58;Ok
14/03/2024;6:29:25;1.86;95.70;17.36;41;22.53;47;-57;Ok
14/03/2024;6:31:26;1.83;95.70;16.90;50;17.70;42;-57;Ok
14/03/2024;6:34:19;1.83;95.50;14.92;40;17.70;51;-57;Ok
14/03/2024;6:36:17;1.83;95.50;17.43;41;19.31;39;-57;Ok
14/03/2024;6:39:13;1.81;95.50;12.39;34;16.09;33;-57;Ok
14/03/2024;6:41:10;1.78;95.50;18.78;32;20.92;37;-57;Ok
14/03/2024;6:43:20;1.78;95.60;14.48;37;19.31;34;-57;Ok
14/03/2024;6:45:05;1.78;95.60;13.09;32;14.48;34;-58;Ok
14/03/2024;6:47:15;1.78;95.60;12.87;32;14.48;39;-58;Ok
14/03/2024;6:49:00;1.78;95.60;10.73;29;12.87;21;-57;Ok
14/03/2024;6:50:58;1.78;95.80;16.22;36;19.31;30;-57;Ok
14/03/2024;6:52:55;1.75;95.80;14.48;40;16.09;34;-57;Ok
14/03/2024;6:54:53;1.78;95.70;15.61;34;17.70;43;-58;Ok
14/03/2024;6:56:50;1.78;95.70;14.16;24;16.09;26;-57;Ok
14/03/2024;6:58:48;1.78;95.80;13.78;40;17.70;42;-58;Ok
14/03/2024;7:01:44;1.79;95.80;10.36;27;12.87;30;-58;Ok
14/03/2024;7:03:42;1.78;95.80;10.73;24;12.87;35;-59;Ok
14/03/2024;7:05:39;1.83;95.80;12.34;27;12.87;31;-59;Ok
14/03/2024;7:07:37;1.83;95.80;12.07;20;12.87;22;-60;Ok
14/03/2024;7:09:34;1.83;95.80;10.39;20;11.27;23;-60;Ok
14/03/2024;7:12:31;1.83;95.80;14.58;15;19.31;15;-60;Ok
14/03/2024;7:14:31;1.83;95.90;9.66;23;9.66;17;-60;Ok
14/03/2024;7:16:29;1.83;95.90;12.87;34;12.87;27;-61;Ok
14/03/2024;7:18:23;1.83;95.90;14.22;35;17.70;27;-60;Ok
14/03/2024;7:20:21;1.83;95.80;15.77;39;17.70;39;-59;Ok
14/03/2024;7:22:18;1.83;95.90;16.81;34;19.31;35;-58;Ok
14/03/2024;7:24:16;1.83;95.90;15.13;35;17.70;37;-58;Ok
14/03/2024;7:26:13;1.83;96.00;17.06;37;19.31;41;-58;Ok
14/03/2024;7:28:11;1.83;95.90;15.22;34;17.70;31;-59;Ok
14/03/2024;7:31:07;1.83;96.10;14.92;29;16.09;38;-58;Ok
14/03/2024;7:32:09;1.83;96.00;13.95;34;16.09;31;-58;Ok
14/03/2024;7:34:03;1.83;96.10;15.77;34;17.70;34;-58;Ok
14/03/2024;7:36:01;1.89;96.00;14.19;34;16.09;34;-58;Ok
14/03/2024;7:37:58;1.89;96.00;15.02;40;16.09;50;-58;Ok
14/03/2024;7:39:56;1.92;96.00;15.29;33;17.70;34;-58;Ok
14/03/2024;7:41:53;1.94;96.00;15.69;37;16.09;35;-58;Ok
14/03/2024;7:44:49;1.94;96.00;19.63;40;24.14;42;-58;Ok
14/03/2024;7:46:47;2.00;96.00;18.78;38;20.92;39;-57;Ok
14/03/2024;7:48:44;2.00;96.10;18.67;41;22.53;37;-58;Ok
14/03/2024;7:50:42;2.00;96.00;17.70;39;22.53;42;-58;Ok
14/03/2024;7:52:40;2.00;96.00;19.60;31;20.92;38;-58;Ok
14/03/2024;7:55:36;2.00;96.00;16.70;39;19.31;49;-58;Ok
14/03/2024;7:56:37;2.00;96.00;17.30;45;17.70;43;-58;Ok
14/03/2024;7:58:32;2.00;96.10;15.13;38;19.31;49;-58;Ok
14/03/2024;8:00:30;2.00;96.10;18.24;36;20.92;31;-58;Ok
14/03/2024;8:02:30;1.94;96.00;14.16;44;14.48;47;-58;Ok
14/03/2024;8:04:25;1.89;95.90;15.95;36;19.31;42;-58;Ok
14/03/2024;8:05:50;1.83;95.90;16.29;43;17.70;41;-58;Ok
14/03/2024;8:08:20;1.87;96.00;16.09;37;19.31;38;-58;Ok
14/03/2024;8:10:17;1.89;96.00;17.17;35;20.92;43;-58;Ok
14/03/2024;8:11:31;1.94;96.00;16.09;40;17.70;41;-58;Ok
14/03/2024;8:13:16;2.00;96.00;16.90;40;17.70;39;-58;Ok
14/03/2024;8:15:11;2.00;96.00;20.38;41;20.92;43;-57;Ok
14/03/2024;8:17:08;2.00;95.90;21.19;34;22.53;30;-57;Ok
14/03/2024;8:18:07;2.03;95.90;19.85;33;22.53;39;-57;Ok
14/03/2024;8:20:19;2.17;96.20;18.02;37;20.92;34;-57;Ok
14/03/2024;8:22:02;2.17;96.20;19.31;40;22.53;35;-58;Ok
14/03/2024;8:24:58;2.22;95.90;19.02;36;20.92;31;-57;Ok
14/03/2024;8:27:55;2.13;95.80;18.88;40;20.92;47;-58;Ok
14/03/2024;8:29:52;2.06;95.70;20.38;41;22.53;45;-57;Ok
14/03/2024;8:31:50;2.00;95.60;19.04;34;20.92;38;-57;Ok
14/03/2024;8:33:47;2.00;95.70;18.39;35;20.92;33;-57;Ok
14/03/2024;8:35:45;2.00;95.80;22.21;38;27.36;38;-57;Ok
14/03/2024;8:37:42;2.01;95.80;20.49;35;24.14;39;-57;Ok
14/03/2024;8:39:40;2.00;95.80;19.71;45;20.92;53;-57;Ok
14/03/2024;8:40:41;2.06;95.80;19.31;36;19.31;46;-57;Ok
14/03/2024;8:42:39;2.11;95.80;20.12;41;20.92;37;-57;Ok
14/03/2024;8:44:34;2.11;95.70;16.36;36;19.31;34;-57;Ok
14/03/2024;8:46:31;2.11;95.60;21.46;35;24.14;38;-57;Ok
14/03/2024;8:48:40;2.17;95.60;23.01;40;27.36;41;-57;Ok
14/03/2024;8:50:26;2.22;95.80;23.12;33;25.75;35;-57;Ok
14/03/2024;8:53:22;2.22;95.70;19.17;37;22.53;41;-57;Ok
14/03/2024;8:55:46;2.22;95.60;16.90;36;17.70;38;-57;Ok
14/03/2024;8:57:17;2.22;95.60;21.28;37;25.75;38;-57;Ok
14/03/2024;8:59:27;2.22;95.50;21.84;34;24.14;34;-57;Ok
14/03/2024;9:01:12;2.22;95.50;21.17;32;24.14;19;-57;Ok
14/03/2024;9:03:10;2.28;95.60;22.93;35;25.75;30;-58;Ok
14/03/2024;9:04:23;2.28;95.40;19.71;47;20.92;53;-58;Ok
14/03/2024;9:07:05;2.30;95.30;19.20;37;22.53;47;-57;Ok
14/03/2024;9:09:05;2.28;95.30;19.31;38;19.31;34;-58;Ok
14/03/2024;9:11:59;2.22;95.30;20.92;38;25.75;51;-58;Ok
14/03/2024;9:14:58;2.33;95.40;20.12;44;20.92;38;-57;Ok
14/03/2024;9:16:52;2.39;95.50;17.85;38;22.53;41;-57;Ok
14/03/2024;9:19:05;2.44;95.30;19.71;48;20.92;57;-58;Ok
14/03/2024;9:20:48;2.44;95.40;19.49;46;22.53;54;-57;Ok
14/03/2024;9:22:45;2.39;95.20;20.92;45;22.53;43;-57;Ok
14/03/2024;9:23:47;2.39;95.30;22.53;48;24.14;45;-58;Ok
14/03/2024;9:26:40;2.50;95.40;16.40;40;20.92;45;-57;Ok
14/03/2024;9:27:39;2.56;95.50;21.89;46;24.14;46;-58;Ok
14/03/2024;9:29:36;2.56;95.20;15.29;36;19.31;45;-57;Ok
14/03/2024;9:32:33;2.61;95.40;19.96;38;24.14;41;-57;Ok
14/03/2024;9:35:56;2.65;-1.00;20.17;37;24.14;39;-57;Ok
14/03/2024;9:37:29;2.72;95.40;17.70;30;19.31;31;-57;Ok
14/03/2024;9:39:24;2.78;95.40;19.15;33;20.92;42;-57;Ok
14/03/2024;9:41:21;2.78;95.30;19.04;36;20.92;38;-57;Ok
14/03/2024;9:43:19;2.72;95.20;21.46;29;24.14;41;-57;Ok
14/03/2024;9:45:16;2.67;95.00;19.75;34;22.53;37;-57;Ok
14/03/2024;9:47:29;2.61;94.90;20.52;39;22.53;37;-57;Ok
14/03/2024;9:49:11;2.56;94.80;24.24;34;28.97;46;-57;Ok
14/03/2024;9:51:09;2.54;95.00;19.42;41;22.53;45;-57;Ok
14/03/2024;9:52:11;2.56;95.00;18.51;33;19.31;31;-57;Ok
14/03/2024;9:55:04;2.56;95.00;17.60;41;20.92;51;-56;Ok
14/03/2024;9:57:57;2.56;-1.00;19.63;36;20.92;43;-56;Ok
14/03/2024;9:59:58;2.67;95.20;14.34;33;17.70;21;-56;Ok
14/03/2024;10:01:55;2.78;95.30;20.38;41;22.53;38;-56;Ok
14/03/2024;10:03:53;2.83;95.30;24.14;38;25.75;42;-56;Ok
14/03/2024;10:05:50;2.89;95.10;20.62;41;24.14;41;-56;Ok
14/03/2024;10:08:02;3.00;95.10;18.24;35;19.31;35;-56;Ok
14/03/2024;10:10:44;3.17;95.00;19.58;38;22.53;43;-56;Ok
14/03/2024;10:13:40;3.25;94.80;20.48;39;20.92;37;-55;Ok
14/03/2024;10:15:50;3.30;94.70;24.14;39;25.75;43;-55;Ok
14/03/2024;10:17:35;3.29;94.60;25.15;35;27.36;37;-55;Ok
14/03/2024;10:19:36;3.28;94.60;24.14;28;24.14;29;-55;Ok
14/03/2024;10:21:45;3.28;94.50;21.32;33;22.53;30;-55;Ok
14/03/2024;10:23:28;3.33;94.50;22.17;32;25.75;45;-55;Ok
14/03/2024;10:26:21;3.29;-1.00;21.51;33;24.14;30;-54;Ok
14/03/2024;10:28:22;3.22;94.40;21.95;29;25.75;30;-55;Ok
14/03/2024;10:30:19;3.14;94.10;23.85;40;28.97;41;-55;Ok
14/03/2024;10:33:30;2.89;94.00;16.90;41;17.70;38;-55;Ok
14/03/2024;10:35:16;2.83;94.20;23.34;44;24.14;41;-55;Ok
14/03/2024;10:37:13;2.83;94.40;24.14;40;24.14;43;-54;Ok
14/03/2024;10:39:08;2.89;94.60;23.07;34;24.14;33;-55;Ok
14/03/2024;10:41:17;2.89;94.50;22.93;37;24.14;34;-55;Ok
14/03/2024;10:43:15;2.83;94.50;23.07;30;28.97;29;-55;Ok
14/03/2024;10:45:00;2.89;94.70;22.69;41;27.36;53;-55;Ok
14/03/2024;10:47:57;2.83;94.50;23.98;32;30.58;30;-55;Ok
14/03/2024;10:49:57;2.89;94.60;27.36;35;32.19;33;-55;Ok
14/03/2024;10:51:55;2.83;94.50;23.34;39;24.14;37;-55;Ok
14/03/2024;10:52:53;2.83;94.30;21.73;44;22.53;47;-55;Ok
14/03/2024;10:54:48;2.83;94.30;18.78;38;24.14;47;-55;Ok
14/03/2024;10:56:46;2.92;94.80;23.70;34;27.36;29;-55;Ok
14/03/2024;10:58:43;2.89;94.50;23.34;40;25.75;47;-55;Ok
14/03/2024;11:00:41;2.89;94.50;22.63;33;25.75;34;-55;Ok
14/03/2024;11:03:37;2.90;94.50;24.04;33;28.97;41;-56;Ok
14/03/2024;11:05:34;2.94;94.50;21.89;39;24.14;33;-56;Ok
14/03/2024;11:07:32;2.89;94.40;18.51;37;19.31;35;-56;Ok
14/03/2024;11:09:29;2.94;94.60;21.99;34;27.36;38;-55;Ok
14/03/2024;11:11:27;2.97;94.60;19.60;38;22.53;45;-56;Ok
14/03/2024;11:13:24;3.06;94.40;23.34;41;25.75;37;-56;Ok
14/03/2024;11:16:21;3.00;94.30;17.47;34;19.31;26;-56;Ok
14/03/2024;11:17:22;3.00;94.30;18.11;35;19.31;30;-56;Ok
14/03/2024;11:20:19;2.94;94.10;24.94;45;25.75;49;-56;Ok
14/03/2024;11:21:14;2.94;94.20;22.53;46;24.14;51;-56;Ok
14/03/2024;11:24:08;2.97;-1.00;23.50;35;25.75;18;-56;Ok
14/03/2024;11:26:20;2.94;94.10;22.26;32;24.14;41;-56;Ok
14/03/2024;11:28:20;3.06;94.30;25.35;33;30.58;35;-56;Ok
14/03/2024;11:30:15;3.00;94.00;24.90;33;28.97;39;-56;Ok
14/03/2024;11:32:01;2.94;94.10;23.66;35;27.36;39;-56;Ok
14/03/2024;11:33:02;2.94;93.90;23.34;39;24.14;38;-56;Ok
14/03/2024;11:35:56;2.94;93.90;22.33;34;30.58;38;-56;Ok
14/03/2024;11:38:52;3.11;94.30;22.85;38;27.36;33;-57;Ok
14/03/2024;11:40:50;3.14;94.20;23.13;26;27.36;25;-57;Ok
14/03/2024;11:42:47;3.03;94.00;20.76;36;22.53;45;-56;Ok
14/03/2024;11:45:43;3.13;94.40;19.41;36;22.53;43;-57;Ok
14/03/2024;11:48:07;3.17;93.80;20.38;36;22.53;41;-57;Ok
14/03/2024;11:49:38;3.14;93.60;25.75;30;27.36;31;-56;Ok
14/03/2024;11:50:40;3.06;93.50;23.34;37;24.14;37;-56;Ok
14/03/2024;11:53:33;2.94;93.80;21.42;30;24.14;35;-54;Ok
